botnet
"SBU-PA-7080-Active : Tuesday, September 08, 2020"
Confidence Source address Source User Virtual System Description
4 172.24.54.37 unknown user vsys1 Repeatedly visited (20) the same malicious URL pudacasa.com/update?os=mac&arch=x64&nacl_arch=x86-64&prod=chromiumcrx&prodchannel=&prodversion=57.0.2987.110&lang=en-US&x=id=ljnfpiodfojmjfbiechgkbkhikfbknjc&v=15.13.25.53&installsource=notfromwebstore&uc&ap=aflt=mcx_me3579bdfpyzsegikmoq6vy_19_17_ssg0311&guid=16f32239-88b1-44fb-a677-493ad800802d&xlp_sess_guid=16f32239-88b1-44fb-a677-493ad800802d&client=chromium&cd=2XzuyEtN2Y1L1QzuyDyBtC1R1PtBzyzzzy1RzyyCyBtDtDtDyD1RtB1Q1OtD1PtB1S1S1OtA1T1O1P1QtA1TtBtAzy1StBtAtN1L1G1B1V1N2Y1L1Qzu2StByCtA0D0DzytDyBtGyC0AzytBtGyEtCyB0EtG0BtCtDyCtGzy0B0FyEtCtD0E0CtAtB0CtA2QtN1Q2Zzu0StByCyBtAtN1L2XzutAtFyCtFtCtBtFtCtN1L1CzutN1T1IzuyEtN1B2Z1V1T1S1Nzu&cr=266120674
4 172.24.197.126 unknown user vsys1 Repeatedly visited (21) the same malicious URL webcompanion.com/nano_download.php?partner=BT170603
"4 172.25.51.25 unknown user vsys1 Repeatedly visited (44) the same malicious URL rokuq.com/update?os=win&arch=x86&nacl_arch=x86-64&prod=chromiumcrx&prodchannel=&prodversion=63.0.3235.0&lang=en-US&acceptformat=crx2,crx3&x=id=ncjbeingokdeimlmolagjaddccfdlkbd&v=1.0.7.50&installsource=notfromwebstore&uc&ap=aflt=wsg_bjfpsso0w0qpy_20_01_ssg00&guid=2f1766be-bc43-4962-a90d-2d601894a16c&cd=2XzuyEtN2Y1L1QzuzyyC0EyC0FyByBzz0BtA0FtC0F0DtAyDtN0D0Tzu0StBzytBtCtN1L2XzuyEtFyDzytFtDtFyDtBtN1L1Czu1ByCtN1L1G1B1V1N2Y1L1Qzu2StD0CyC0E0AtDyEzztGyEyBzyyBtGtB0D0DtBtGyBtC0A0FtGtBtB0EtAyEtCzz0DzztDyByC2QtN1M1F1B2Z1V1N2Y1L1Qzu2S1RzztDzyzztCtD1StGtCyCyE1RtGyE1P1R1PtG1TyC1S1StGyE1O1RtA1PtAyByCzz1R1Tzy2QtN0A0LzuyEtN1B2Z1V1T1S1NzutN1Q2Z1B1P1RzutCyDyByBzzyDtAyCyDtD&cr=1343980165"
4 172.24.83.140 unknown user vsys1 Repeatedly visited (28) the same malicious URL necklace.admobe.com/
4 172.25.88.149 unknown user vsys1 Repeatedly visited (92) the same malicious URL conkac.com/
4 172.24.20.26 unknown user vsys1 Repeatedly visited (47) the same malicious URL i.kpzip.com/n/kuaizip/strategy_report/kb.xml
4 172.25.89.166 unknown user vsys1 Repeatedly visited (48) the same malicious URL dogsamily.net/
4 172.25.88.53 unknown user vsys1 Repeatedly visited (27) the same malicious URL www.aww799.com/
4 172.24.167.179 unknown user vsys1 Repeatedly visited (27) the same malicious URL socalledsteadilyeducated.com/
4 129.49.26.138 unknown user vsys1 Repeatedly visited (26) the same malicious URL imp.myquickconverter.com/
4 10.1.235.228 unknown user vsys1 Repeatedly visited (2219) the same malicious URL yammupiro.top/
4 172.25.53.234 unknown user vsys1 Repeatedly visited (90) the same malicious URL joyglasses.net/
4 172.25.236.185 unknown user vsys1 Repeatedly visited (60) the same malicious URL conkac.com/
4 172.24.161.31 unknown user vsys1 Repeatedly visited (27) the same malicious URL childrencdn.qupeiyin.com/
4 172.24.53.180 unknown user vsys1 Repeatedly visited (132) the same malicious URL ssoextension.com/
4 172.25.48.195 unknown user vsys1 Repeatedly visited (48) the same malicious URL socalledsteadilyeducated.com/
4 172.25.56.11 unknown user vsys1 Repeatedly visited (23) the same malicious URL download.mycouponsmartmac.com/crx/update_extension.php?guid=56464991277290790&source=upd-2020&os=mac&arch=x64&os_arch=x86_64&nacl_arch=x86-64&prod=chromecrx&prodchannel=&prodversion=85.0.4183.83&lang=en-US&acceptformat=crx3&x=id=lfbenaabfliihodeianphjhhhcjgddlh&v=0.0.0.0&installsource=notfromwebstore&installedby=policy&uc
4 172.25.89.194 unknown user vsys1 Repeatedly visited (21) the same malicious URL go.schjmp.com/
4 172.25.86.91 unknown user vsys1 Repeatedly visited (64) the same malicious URL api.pdfxd.com/pdf-service/v1/report
4 129.49.218.91 sunysb.edu\jscarola vsys1 Repeatedly visited (763) the same malicious URL brounelink.com/
4 129.49.218.209 sunysb.edu\adwyer vsys1 Repeatedly visited (120) the same malicious URL www.cheaterboard.com/
4 172.24.88.132 unknown user vsys1 Repeatedly visited (54) the same malicious URL www.greedy.world/
4 172.24.49.246 unknown user vsys1 Repeatedly visited (20) the same malicious URL rowelking.com/
4 10.1.212.124 fkhatun vsys1 Repeatedly visited (20) the same malicious URL igfap.com/
4 172.25.242.155 unknown user vsys1 Repeatedly visited (162) the same malicious URL ww1.seehd.uno/
4 129.49.45.251 sunysb.edu\animarino vsys1 Repeatedly visited (588) the same malicious URL proudflex.org/
4 172.24.162.237 unknown user vsys1 Repeatedly visited (144) the same malicious URL ww1.seehd.uno/
4 172.25.84.15 unknown user vsys1 Repeatedly visited (30) the same malicious URL www.aww799.com/
4 172.24.224.199 unknown user vsys1 Repeatedly visited (22) the same malicious URL js.wpncdn.com/
4 10.255.9.86 unknown user vsys1 Repeatedly visited (54) the same malicious URL ww1.seehd.uno/
4 10.1.148.40 unknown user vsys1 Repeatedly visited (23) the same malicious URL updates.ijnewhb.com/Update/CheckOnDemand?deviceid=0e909f95-9ab5-5b15-a043-b7d75d64f41a&Distributer=mckodioreg&ChannelId=003&BarcodeId=54079003&country=US&encrypt=false&ismac=true
4 172.24.128.78 unknown user vsys1 Repeatedly visited (192) the same malicious URL www.aww799.com/
4 172.24.162.108 unknown user vsys1 Repeatedly visited (66) the same malicious URL www.greedy.world/
4 172.24.80.108 unknown user vsys1 Repeatedly visited (21) the same malicious URL socalledsteadilyeducated.com/
4 129.49.93.121 unknown user vsys1 Repeatedly visited (20) the same malicious URL pt-static1.awepsi.com/
4 172.24.138.196 unknown user vsys1 Repeatedly visited (104) the same malicious URL www.jlzebszkilcz.ru/
4 172.25.56.174 unknown user vsys1 Repeatedly visited (45) the same malicious URL socalledsteadilyeducated.com/
4 172.25.91.205 unknown user vsys1 Repeatedly visited (48) the same malicious URL goverallyhandl.club/
4 172.25.80.239 unknown user vsys1 Repeatedly visited (50) the same malicious URL ezreward.net/
4 172.25.240.88 unknown user vsys1 Repeatedly visited (112) the same malicious URL pt-static3.awepsi.com/
4 10.1.146.212 unknown user vsys1 Repeatedly visited (23) the same malicious URL updates.ijnewhb.com/Update/CheckOnDemand?deviceid=60a474c5-04c1-5aea-bd4f-1490295db15b&Distributer=mctarrev&ChannelId=195&BarcodeId=54319195&country=US&encrypt=false&ismac=true
4 172.24.88.117 unknown user vsys1 Repeatedly visited (20) the same malicious URL webcf.innovanathinklabs.com/
4 129.49.116.27 unknown user vsys1 Repeatedly visited (11337) the same malicious URL shopstorys.com/
4 172.24.199.205 unknown user vsys1 Repeatedly visited (26) the same malicious URL the123movies.stream/
4 172.24.53.92 unknown user vsys1 Repeatedly visited (77) the same malicious URL down.znshuru.com/smartcloud/svc/cld/tsk.dat
4 172.24.92.125 unknown user vsys1 Repeatedly visited (66) the same malicious URL www.greedy.world/
4 172.24.20.89 unknown user vsys1 Repeatedly visited (627) the same malicious URL un-stop.info/wpad.dat?7f62d316717f37a5c4ed6dd10d72322911570884
4 172.25.82.105 unknown user vsys1 Repeatedly visited (25) the same malicious URL bgtc.mac-autofixer.com/maf/prefs/mafgset.plist
4 10.245.246.6 unknown user vsys1 Repeatedly visited (22) the same malicious URL acs.pandasoftware.com/retail/psevents/4046/psevents_suite.exe
4 172.24.167.50 unknown user vsys1 Repeatedly visited (1443) the same malicious URL yammupiro.top/
4 172.24.199.150 unknown user vsys1 Repeatedly visited (72) the same malicious URL stats.hkijngy.me/StatisticsService.svc/V1/JSON/LogEvent
4 10.255.12.236 unknown user vsys1 Repeatedly visited (553) the same malicious URL pt-static4.awepsi.com/
4 10.1.218.230 unknown user vsys1 Repeatedly visited (33) the same malicious URL stats.hkijngy.me/StatisticsService.svc/V1/JSON/LogEvent
4 172.25.87.34 unknown user vsys1 Repeatedly visited (60) the same malicious URL ssoextension.com/
4 172.24.171.58 unknown user vsys1 Repeatedly visited (54) the same malicious URL deloplen.com/apu.php?zoneid=1590109
http://www.paloaltonetworks.com
4 10.1.131.132,,unknown user,vsys1,Repeatedly visited (22) the same malicious URL secure.electblackdemocrats.org/
4 172.25.94.226,,unknown user,vsys1,Repeatedly visited (111) the same malicious URL updates.ijnewhb.com/Update/CheckOnDemand?deviceid=8B224F73-9621-5B25-B267-B16F3829C8D4&Distributer=mcmarket&ChannelId=003&BarcodeId=53027003&country=US&encrypt=false&ismac=true
4 172.24.128.119,,unknown user,vsys1,Repeatedly visited (40) the same malicious URL protectourcoastline.org/
4 172.24.49.160,,unknown user,vsys1,Repeatedly visited (30) the same malicious URL browserr.top/
4 172.24.224.164,,unknown user,vsys1,Repeatedly visited (64) the same malicious URL dogsamily.net/
4 129.49.16.184,,unknown user,vsys1,Repeatedly visited (37) the same malicious URL sync.malwareprotectionlive.com/home/postevents
4 172.25.236.97,,unknown user,vsys1,Repeatedly visited (164) the same malicious URL updates.ijnewhb.com/Update/CheckOnDemand?deviceid=F32CB536-9A35-5728-A420-EA3DF9CC48A9&Distributer=mcwnet2&ChannelId=003&BarcodeId=56043003&country=US&encrypt=false&ismac=true
4 10.1.241.88,,ehonisch,vsys1,Repeatedly visited (30) the same malicious URL necklace.admobe.com/
4 172.24.133.192,,unknown user,vsys1,Repeatedly visited (104) the same malicious URL socalledsteadilyeducated.com/
4 172.24.160.52,,unknown user,vsys1,Repeatedly visited (74) the same malicious URL updates.ijnewhb.com/Update/CheckOnDemand?deviceid=0e909f95-9ab5-5b15-a043-b7d75d64f41a&Distributer=mckodioreg&ChannelId=003&BarcodeId=54079003&country=US&encrypt=false&ismac=true
4 172.25.92.165,,unknown user,vsys1,Repeatedly visited (441) the same malicious URL socalledsteadilyeducated.com/
4 129.49.45.251,,unknown user,vsys1,Repeatedly visited (499) the same malicious URL proudflex.org/
4 172.25.139.66,,unknown user,vsys1,Repeatedly visited (60) the same malicious URL ww1.seehd.uno/
4 172.24.162.35,,unknown user,vsys1,Repeatedly visited (36) the same malicious URL ssoextension.com/
4 172.25.235.35,,unknown user,vsys1,Repeatedly visited (21) the same malicious URL go.schjmp.com/
4 172.24.113.88,,unknown user,vsys1,Repeatedly visited (21) the same malicious URL www.aww799.com/
4 172.24.161.200,,unknown user,vsys1,Repeatedly visited (85) the same malicious URL updates.ijnewhb.com/Update/CheckOnDemand?deviceid=E26F37A4-9D3F-5AB1-8032-0E1CB84DDCBC&Distributer=mctarrev&ChannelId=198&BarcodeId=54319198&country=US&encrypt=false&ismac=true
4 129.49.112.247,,unknown user,vsys1,Repeatedly visited (387) the same malicious URL ssoextension.com/
4 172.24.50.221,,unknown user,vsys1,Repeatedly visited (78) the same malicious URL browserr.top/
4 172.24.48.242,,unknown user,vsys1,Repeatedly visited (36) the same malicious URL new.edu/
4 172.25.113.79,,unknown user,vsys1,Repeatedly visited (92) the same malicious URL schoolofgamedesign.com/
4 10.245.201.243,,unknown user,vsys1,Repeatedly visited (46) the same malicious URL runmewivel.com/
4 172.25.50.133,,unknown user,vsys1,Repeatedly visited (89) the same malicious URL updates.ijnewhb.com/Update/CheckOnDemand?deviceid=002D073E-420C-5E93-A0C6-CDE365165A0F&Distributer=mctarrev&ChannelId=195&BarcodeId=54319195&country=US&encrypt=false&ismac=true
4 172.24.224.183,,unknown user,vsys1,Repeatedly visited (40) the same malicious URL www.aww799.com/lion-update
4 172.24.17.52,,unknown user,vsys1,Repeatedly visited (29) the same malicious URL un-stop.info/wpad.dat?7f62d316717f37a5c4ed6dd10d72322911570884
4 172.25.85.247,,unknown user,vsys1,Repeatedly visited (535) the same malicious URL watchseries1.bypassed.icu/
4 10.245.215.208,,unknown user,vsys1,Repeatedly visited (26) the same malicious URL necklace.admobe.com/
4 172.24.134.231,,unknown user,vsys1,Repeatedly visited (48) the same malicious URL www.greedy.world/
4 172.24.56.1,,unknown user,vsys1,Repeatedly visited (28) the same malicious URL www.truyen-hentai.com/
4 172.25.86.47,,unknown user,vsys1,Repeatedly visited (108) the same malicious URL ssoextension.com/
4 129.49.32.208,,unknown user,vsys1,"Repeatedly visited (45) the same malicious URL rokuq.com/update?os=win&arch=x86&nacl_arch=x86-64&prod=chromiumcrx&prodchannel=&prodversion=63.0.3235.0&lang=en-US&acceptformat=crx2,crx3&x=id=ncjbeingokdeimlmolagjaddccfdlkbd&v=1.0.7.50&installsource=notfromwebstore&uc&ap=aflt=wsg_iuqrpx79bdfhj28qhjlnprt2g_19_47_ssg00&guid=2def0055-452c-4762-9725-44d108c533af&cd=2XzuyEtN2Y1L1QzutCzzyCyC0D0AtD0A0DtByE0EtD0EtD0BtN0D0Tzu0StBzzzztBtN1L2XzuyEtFyDyBtFtDtFyByDtN1L1Czu1BtCtN1L1G1B1V1N2Y1L1Qzu2SyE0B0AyDyE0CzyyEtGyByCyDtDtGyB0CtByCtGyD0AtByDtGzzyD0A0AtByDtDyEtD0AyDzy2QtN1M1F1B2Z1V1N2Y1L1Qzu2StDtAtDtDtAyD1TtDtG1TyD1R1RtGyEtBtByCtG1S1Q1S1StGtD1StD1RyE1T1QtCzyyE1T1Q2QtN0A0LzuyEtN1B2Z1V1T1S1NzutN1Q2Z1B1P1RzutCyDyByEyEyCyDzytDtD&cr=2129661699"
2 80.82.77.193,,unknown user,vsys1,Unknown UDP traffic
2 103.231.146.242,,unknown user,vsys1,Unknown UDP traffic
2 203.171.245.119,,unknown user,vsys1,Unknown UDP traffic
2 218.241.82.20,,unknown user,vsys1,Unknown UDP traffic
2 202.142.102.195,,unknown user,vsys1,Unknown UDP traffic
2 58.216.139.181,,unknown user,vsys1,Unknown UDP traffic
2 80.82.78.100,,unknown user,vsys1,Unknown UDP traffic
2 89.248.168.217,,unknown user,vsys1,Unknown UDP traffic
2 106.75.7.109,,unknown user,vsys1,Unknown UDP traffic
2 139.162.126.103,,unknown user,vsys1,Unknown UDP traffic
1 172.24.115.71,,unknown user,vsys1,Visited malware URL www.syxo.ga/
1 172.25.85.220,,unknown user,vsys1,Visited malware URL cdn.betgorebysson.club/apu.php?zoneid=3473429
1 10.1.183.200,,unknown user,vsys1,Visited malware URL arloreed.com/
1 10.1.252.102,,kmuff,vsys1,Visited malware URL www.celebritieswith.com/wp-content/uploads/2017/10/Joe-Biden-Plastic-Surgery.jpg
1 172.24.131.169,,unknown user,vsys1,Visited malware URL www.rtbdem.com/redirect.php?aff=335644&incent=0&gaid=&aff_sub=C_ODBhMDMyOnJ0YjoyNzMzMDM1MzoyNTAwOjYwNDg6dXM=_C&idfa=&id=27330353&type=CPI&adult=0&aff_sub2=a6XeeHocQluJb7gWz_IUdA&demand=129&s1={sourceapp}
1 172.24.49.163,,unknown user,vsys1,Visited malware URL necklace.admobe.com/
1 172.24.88.89,,unknown user,vsys1,Visited malware URL click.tracksummer.com/aff_c?offer_id=165879947&affiliate_id=9269&aff_sub2=tr_i58LWX1v1maOPnoQHoDYZPi4tJsjjNFP&aff_sub5=82&gaid=&aid=&app_id=
1 172.25.87.27,,unknown user,vsys1,Visited malware URL africanwritershq.com/
1 172.25.236.201,,unknown user,vsys1,Visited malware URL 110.43.81.34/pquery?34558296
1 172.24.48.58,,unknown user,vsys1,Visited malware URL click.tracksummer.com/aff_c?offer_id=165879947&affiliate_id=9269&aff_sub2=tr_ZZvVYnyAWAooSm6_f-IbbQrauzUwxM7N&aff_sub5=82&gaid=&aid=&app_id=
1 172.24.161.30,,unknown user,vsys1,Visited malware URL pt-static3.awepsi.com/
1 172.24.16.104,,unknown user,vsys1,Visited malware URL dolohen.com/afu.php?zoneid=2627325
1 172.24.168.136,,unknown user,vsys1,Visited malware URL www.toexten.com/?type=safe&pub_id=4101&sub_id=5f5704c43579c80001f961a1&srcid=331_2129959-2614096103-0
1 129.49.37.116,,unknown user,vsys1,Visited malware URL svbfqg.info/
1 172.24.81.119,,unknown user,vsys1,Visited malware URL menu.admobe.com/
1 172.24.85.30,,unknown user,vsys1,Visited malware URL go.eroadvertising.com/
1 172.24.82.37,,unknown user,vsys1,Visited malware URL click.tracksummer.com/aff_c?offer_id=165879947&affiliate_id=9269&aff_sub2=tr_ZaSQIjk3zrtK1T6mp9k4ft5asrmmrBfn&aff_sub5=82&gaid=&aid=&app_id=
1 172.25.247.238,,unknown user,vsys1,Visited malware URL pcacceleratepro.com/clamav.php
1 172.24.225.153,,unknown user,vsys1,Visited malware URL m.biquge.info/62_62245/
1 172.25.232.57,,unknown user,vsys1,Visited malware URL vc.airdropanalytics.com/
1 172.24.166.20,,unknown user,vsys1,Visited malware URL js.wpncdn.com/
http://www.paloaltonetworks.com,,,,
